train_loss,val_loss,val_iou,lr,epoch_time
1.4105938255558526,1.2861542317175096,0.35593100371994785,0.0001,105.81142234802246
0.9570220070323725,0.8128023147583008,0.8294498613853998,0.0001,23.486106157302856
0.7297047641998964,0.6704538253045851,0.8562653415270615,0.0001,23.652448892593384
0.6176777833266277,0.6007696351697368,0.8539597372701608,0.0001,23.706491947174072
0.5326353397177553,0.5101073057420792,0.8638634046922726,0.0001,23.02906084060669
0.4538934307308489,0.47532802243386546,0.8596446107781316,0.0001,23.593716859817505
0.398093343694548,0.42763400846912014,0.8513726694095065,0.0001,23.462549686431885
0.34040263215244043,0.3730009044370344,0.8689365183330908,0.0001,23.06633496284485
0.3008096198926027,0.3480600022500561,0.865239541339961,0.0001,23.614801168441772
0.25893594170438833,0.31721789606155887,0.8742228567829186,0.0001,23.41977334022522
0.22755452133001497,0.3055182099342346,0.8669178576325701,0.0001,23.214284658432007
0.20163548787434896,0.28725577842804695,0.8694563087245728,0.0001,23.45775532722473
0.17252349894622276,0.2813501752191974,0.869909222858315,0.0001,23.50338840484619
0.1536054964494888,0.27562354553130364,0.8666888462236773,0.0001,23.50266408920288
0.13661802031984732,0.263132591401377,0.8654744233392463,0.0001,22.999149799346924
0.12173636270208833,0.26120608275936497,0.8703207675997391,0.0001,23.102802991867065
0.1128905880553969,0.2479418746886715,0.8749009753617587,0.0001,23.12689232826233
0.10223233378367405,0.24699739679213492,0.8729439362249057,0.0001,23.164021492004395
0.09269103911416283,0.2523552909974129,0.8662896570675628,0.0001,23.583980560302734
0.085440503089364,0.24066321840209345,0.8723795313968236,0.0001,23.50579023361206
0.08181018800228491,0.24540512215706609,0.8696085406708469,0.0001,23.793734550476074
0.07324751037747468,0.2552318409565956,0.8701194425431258,0.0001,23.468971014022827
0.06892183223218297,0.24211130507530704,0.8741931666968239,0.0001,23.40832781791687
0.06268873447659372,0.24103488076117732,0.8739214660418657,0.0001,23.499821186065674
0.06009792788275357,0.24525049040394445,0.8727946137546505,0.0001,23.500245332717896
0.056280958915122165,0.24524345128766953,0.8724746068861057,0.0001,23.476261615753174
0.050011460788519445,0.2442014217376709,0.8772686450580393,5e-05,23.423166036605835
0.04570607580672736,0.2488338505068133,0.8763548230454619,5e-05,23.45425796508789
0.04416602198819548,0.2530127696452602,0.8753277665603827,5e-05,23.44711136817932
0.042812694694804046,0.25195109075115574,0.8768776089497667,5e-05,23.530803442001343
0.04113408849499692,0.2581397996794793,0.8752905216677678,5e-05,23.751282453536987
0.039567285873195676,0.2559827047009622,0.8760301975267988,5e-05,23.4442138671875
0.03742233386327481,0.25742416612563596,0.876674982904398,2.5e-05,23.53248691558838
0.036650334478452284,0.25761630265943464,0.8773034441661004,2.5e-05,23.513345956802368
0.035421278250628505,0.26126416267887237,0.8765439560120025,2.5e-05,23.0064754486084
0.03480832270450062,0.25964225684442827,0.8774497767959304,2.5e-05,23.4674973487854
0.03441103882802172,0.2636650166203899,0.875861851621098,2.5e-05,23.445882558822632
0.03385998471657892,0.26273163095597296,0.8760185830460434,2.5e-05,23.48399329185486
0.03285555323136264,0.26447921222256077,0.8763590696914362,1.25e-05,23.345340728759766
0.03201830316891616,0.26407142031577324,0.8769349881414519,1.25e-05,23.405065536499023
0.031896004252050116,0.2643751242468434,0.8768923016683019,1.25e-05,23.26129913330078
0.031127777101893076,0.26593202929342946,0.877002837824693,1.25e-05,23.407341718673706
0.030827886408544593,0.26610909258165666,0.8773382809802527,1.25e-05,23.41882061958313
0.03047495489775906,0.2673350457222231,0.8769810985171029,1.25e-05,23.429911375045776
0.030118990359806468,0.2687891346793021,0.8768103758479768,6.25e-06,23.469000816345215
0.02981315343944049,0.26884832497565975,0.8767994130211518,6.25e-06,23.4255473613739
0.029569997632754717,0.26993010505553217,0.8765960483542163,6.25e-06,23.516595125198364
0.029649341129251824,0.2691026522267249,0.876874419082502,6.25e-06,23.51502776145935
0.029136838465643567,0.26918264550547444,0.8770395050454828,6.25e-06,23.47173762321472
0.02915261373409138,0.27162136089417244,0.8761882067422471,6.25e-06,23.540263175964355
